Bus Name,Stop Order,Stop Name,latitude,longitude
Grameen Suveccha,22,Baipayl,23.9380015,90.270064
Grameen Suveccha,23,Zirani Bazar,23.9938043,90.2551426
Grameen Suveccha,24,Nandan Park,24.0300592,90.239812
Grameen Suveccha,25,Chandra,23.3684957,90.0391387
Green Anabil,1,Chashara,23.6239035,90.4989472
Green Anabil,2,Shibu Market,23.64409235,90.49348973
Green Anabil,3,Jalkuri,23.66285065,90.48987993
Green Anabil,4,Sign Board,23.7089323,90.3667608
Green Anabil,5,Matuail,23.7029393,90.463095
Green Anabil,6,Rayerbag,23.6980479,90.457102
Green Anabil,7,Shonir Akhra,23.7036614,90.4508803
Green Anabil,8,Jatrabari,23.7093978,90.433806
Green Anabil,9,Sayedabad,23.7108758,90.4278141
Green Anabil,10,Mugdapara,23.7291223,90.4335651
Green Anabil,11,Bashabo,23.7405474,90.4333478
Green Anabil,12,Khilgaon,23.7506546,90.4232818
Green Anabil,13,Malibagh Railgate,23.7496972,90.4126346
Green Anabil,14,Hazipara,23.8632798,90.4147242
Green Anabil,15,Rampura Bazar,23.7602428,90.4186208
Green Anabil,16,Rampura Bridge,23.76802955,90.42334025
Green Anabil,17,Merul,23.7718576,90.4250807
Green Anabil,18,Badda,23.77654245,90.44630117
Green Anabil,19,Uttar Badda,23.7857042,90.4256113
Green Anabil,20,Shahjadpur,23.7884856,90.4237741
Green Anabil,21,Bashtola,23.79440473,90.42251274
Green Anabil,22,Notun Bazar,23.7982944,90.4239709
Green Anabil,23,Nadda,23.809823,90.4220557
Green Anabil,24,Bashundhara,23.8239025,90.4699552
Green Anabil,25,Jamuna Future Park,23.8135723,90.42402377
Green Anabil,26,Kuril Bishwa Road,23.8212083,90.4195365
Green Anabil,27,Khilkhet,23.8351324,90.43511207
Green Anabil,28,Airport,23.8602996,90.39876
Green Anabil,29,Jashimuddin (Uttara),23.8608721,90.4004138
Green Anabil,30,Rajlakshmi,23.8644797,90.4002124
Green Anabil,31,Azampur,23.8665496,90.4100105
Green Anabil,32,House Building,23.8748268,90.4006897
Green Anabil,33,Abdullahpur,23.5542881,90.473867
Green Anabil,34,Tongi,23.9084932,90.3980037
Green Anabil,35,Station Road,23.73221943,90.42409168
Green Anabil,36,Mill Gate,23.89620633,90.39942912
Green Anabil,37,Board Bazar,23.9452074,90.3825171
Green Anabil,38,Gazipur Bypass,23.9770994,90.3741474
Green Anabil,39,Gazipur Chourasta,23.9891057,90.3815747
Green Dhaka,1,Motijheel,23.7272598,90.4211957
Green Dhaka,2,Gulistan,23.7249037,90.4120785
Green Dhaka,3,GPO,23.7289296,90.41140102
Green Dhaka,4,Paltan,23.7313082,90.4120882
Green Dhaka,5,Kakrail,23.7385398,90.4071475
Green Dhaka,6,Shantinagar,23.7385358,90.4139156
Green Dhaka,7,Malibagh Moor,23.74419188,90.41424554
Green Dhaka,8,Mouchak,24.023552,90.292921
Green Dhaka,9,Malibagh Railgate,23.7496972,90.4126346
Green Dhaka,10,Hazipara,23.8632798,90.4147242
Green Dhaka,11,Rampura Bazar,23.7602428,90.4186208
Green Dhaka,12,Rampura Bridge,23.76802955,90.42334025
Green Dhaka,13,Merul,23.7718576,90.4250807
Green Dhaka,14,Badda,23.77654245,90.44630117
Green Dhaka,15,Uttar Badda,23.7857042,90.4256113
Green Dhaka,16,Shahjadpur,23.7884856,90.4237741
Green Dhaka,17,Bashtola,23.79440473,90.42251274
Green Dhaka,18,Notun Bazar,23.7982944,90.4239709
Green Dhaka,19,Nadda,23.809823,90.4220557
Green Dhaka,20,Bashundhara,23.8239025,90.4699552
Green Dhaka,21,Jamuna Future Park,23.8135723,90.42402377
Green Dhaka,22,Kuril Bishwa Road,23.8212083,90.4195365
Green Dhaka,23,Khilkhet,23.8351324,90.43511207
Green Dhaka,24,Airport,23.8602996,90.39876
Green Dhaka,25,Jashimuddin (Uttara),23.8608721,90.4004138
Green Dhaka,26,Rajlakshmi,23.8644797,90.4002124
Green Dhaka,27,Azampur,23.8665496,90.4100105
Green Dhaka,28,House Building,23.8748268,90.4006897
Green Dhaka,29,Abdullahpur,23.5542881,90.473867
Gulshan Chaka,1,Banani,23.790321,90.4076959
Gulshan Chaka,2,Gulshan 2,23.7947191,90.4136986
Gulshan Chaka,3,Notun Bazar,23.7982944,90.4239709
Hazi Transport,1,Mirpur 12,23.82510435,90.37067194
Hazi Transport,2,Pallabi,23.8261574,90.3641863
Hazi Transport,3,Purobi,23.8138963,90.4240396
Hazi Transport,4,Mirpur 10,23.8083649,90.3682614
Hazi Transport,5,Kazipara,23.7992408,90.3719878
Hazi Transport,6,Shewrapara,23.7909631,90.3755087
Hazi Transport,7,Agargaon,23.7784275,90.3800503
Hazi Transport,8,Bijoy Sarani,23.7663936,90.3830971
Hazi Transport,9,Farmgate,23.7590394,90.3871113
Hazi Transport,10,Kawran Bazar,23.7514308,90.3948605
Hazi Transport,11,Bangla Motor,23.7458397,90.3949387
Hazi Transport,12,Shahbag,23.7401951,90.3901161
Hazi Transport,13,Matsya Bhaban,23.73418399,90.40403594
Hazi Transport,14,High Court,23.7305,90.4034
Hazi Transport,15,Press Club,22.967864,89.8176179
Hazi Transport,16,Paltan,23.7313082,90.4120882
Hazi Transport,17,GPO,23.7289296,90.41140102
Hazi Transport,18,Gulistan,23.7249037,90.4120785
Hazi Transport,19,Motijheel,23.7272598,90.4211957
Himachal,1,Mirpur Sony Cinema Hall,23.8004874,90.3553934
Himachal,2,Mirpur 10,23.8083649,90.3682614
Himachal,3,Kazipara,23.7992408,90.3719878
Himachal,4,Shewrapara,23.7909631,90.3755087
Himachal,5,Mohakhali,23.7799893,90.40832417
Himachal,6,Gulshan 1,23.780553,90.4169
Himachal,7,Badda,23.77654245,90.44630117
Himachal,8,Rampura Bridge,23.76802955,90.42334025
Himachal,9,Rampura Bazar,23.7602428,90.4186208
Himachal,10,Khilgaon Khidma Hospital,23.74913765,90.42016976
Himachal Suveccha,1,Metro Hall,23.62503111,90.50514852
Himachal Suveccha,2,Chashara,23.6239035,90.4989472
Himachal Suveccha,3,Shibu Market,23.64409235,90.49348973
Himachal Suveccha,4,Jalkuri,23.66285065,90.48987993
Himachal Suveccha,5,Sign Board,23.7089323,90.3667608
Himachal Suveccha,6,Matuail,23.7029393,90.463095
Himachal Suveccha,7,Rayerbag,23.6980479,90.457102
Himachal Suveccha,8,Shonir Akhra,23.7036614,90.4508803
Himachal Suveccha,9,Jatrabari,23.7093978,90.433806
Himachal Suveccha,10,Janapath Moor,23.71291763,90.42857405
Himachal Suveccha,11,Gulistan,23.7249037,90.4120785
Himachal Suveccha,12,GPO,23.7289296,90.41140102
Himachal Suveccha,13,Paltan,23.7313082,90.4120882
Himachal Suveccha,14,Press Club,22.967864,89.8176179
Himachal Suveccha,15,High Court,23.7305,90.4034
Himachal Suveccha,16,Matsya Bhaban,23.73418399,90.40403594
Himachal Suveccha,17,Shahbag,23.7401951,90.3901161
Himachal Suveccha,18,Bangla Motor,23.7458397,90.3949387
Himachal Suveccha,19,Kawran Bazar,23.7514308,90.3948605
Himachal Suveccha,20,Farmgate Bijoy Sarani,23.7683525,90.3918572
Himachal Suveccha,21,Agargaon,23.7784275,90.3800503
Himachal Suveccha,22,Taltola,23.7512986,90.4244569
Himachal Suveccha,23,Shewrapara,23.7909631,90.3755087
Himachal Suveccha,24,Kazipara,23.7992408,90.3719878
Himachal Suveccha,25,Mirpur 10,23.8083649,90.3682614
Himachal Suveccha,26,Mirpur 11,23.8202931,90.3710408
Himachal Suveccha,27,Purobi Pallabi,23.8191288,90.36515008
Himachal Suveccha,28,Mirpur 12,23.82510435,90.37067194
Himalay,1,Madanpur,23.7076942,90.557245
Himalay,2,Jatrabari,23.7093978,90.433806
Himalay,3,Bangladesh Bank,23.726625,90.4232948
Himalay,4,Mogbazar Mohakhali,23.7799893,90.40832417
Himalay,5,Tongi,23.9084932,90.3980037
Itihash,1,Mirpur 14,23.7988425,90.3847119
Itihash,2,Mirpur 10,23.8083649,90.3682614
Itihash,3,Mirpur 2,23.8063402,90.35702594
Itihash,4,Sony Cinema Hall Mirpur 1,23.8004874,90.3553934
Itihash,5,Ansar Camp,23.7929307,90.3532421
Itihash,6,Technical,24.15329785,90.67259393
Itihash,7,Gabtoli,23.6324042,90.48826063
Itihash,8,Amin Bazar,23.7896155,90.3240987
Itihash,9,Hemayetpur,23.7931994,90.2714229
Itihash,10,Savar,23.8477,90.2587
Itihash,11,Nobinagar Baipayl,23.94352603,90.27185677
Itihash,12,Zirani Bazar,23.9938043,90.2551426
Itihash,13,Nandan Park,24.0300592,90.239812
Itihash,14,Chandra,23.3684957,90.0391387
J M Super Paribahan,1,Jatrabari,23.7093978,90.433806
J M Super Paribahan,2,Sayedabad,23.7108758,90.4278141
J M Super Paribahan,3,Mugdapara,23.7291223,90.4335651
J M Super Paribahan,4,Bashabo,23.7405474,90.4333478
J M Super Paribahan,5,Khilgaon,23.7506546,90.4232818
J M Super Paribahan,6,Malibagh Railgate,23.7496972,90.4126346
J M Super Paribahan,7,Hazipara,23.8632798,90.4147242
J M Super Paribahan,8,Rampura Bazar,23.7602428,90.4186208
J M Super Paribahan,9,Rampura Bridge,23.76802955,90.42334025
J M Super Paribahan,10,Merul,23.7718576,90.4250807
J M Super Paribahan,11,Badda,23.77654245,90.44630117
J M Super Paribahan,12,Uttar Badda,23.7857042,90.4256113
J M Super Paribahan,13,Shahjadpur,23.7884856,90.4237741
J M Super Paribahan,14,Bashtola,23.79440473,90.42251274
J M Super Paribahan,15,Notun Bazar,23.7982944,90.4239709
J M Super Paribahan,16,Nadda,23.809823,90.4220557
J M Super Paribahan,17,Bashundhara,23.8239025,90.4699552
J M Super Paribahan,18,Jamuna Future Park,23.8135723,90.42402377
J M Super Paribahan,19,Kuril Bishwa Road,23.8212083,90.4195365
J M Super Paribahan,20,Khilkhet,23.8351324,90.43511207
J M Super Paribahan,21,Airport,23.8602996,90.39876
J M Super Paribahan,22,Jashimuddin (Uttara),23.8608721,90.4004138
J M Super Paribahan,23,Rajlakshmi,23.8644797,90.4002124
J M Super Paribahan,24,Azampur,23.8665496,90.4100105
J M Super Paribahan,25,House Building,23.8748268,90.4006897
J M Super Paribahan,26,Abdullahpur,23.5542881,90.473867
J M Super Paribahan,27,Tongi,23.9084932,90.3980037
Jabale Noor Paribahan,1,Agargaon,23.7784275,90.3800503
Jabale Noor Paribahan,2,Taltola,23.7512986,90.4244569
Jabale Noor Paribahan,3,Shewrapara,23.7909631,90.3755087
Jabale Noor Paribahan,4,Kazipara,23.7992408,90.3719878
Jabale Noor Paribahan,5,Mirpur 10,23.8083649,90.3682614
Jabale Noor Paribahan,6,Mirpur 11,23.8202931,90.3710408
Jabale Noor Paribahan,7,Purobi,23.8138963,90.4240396
Jabale Noor Paribahan,8,Pallabi,23.8261574,90.3641863
Jabale Noor Paribahan,9,Kalshi,23.8202931,90.3710408
Jabale Noor Paribahan,10,Kuril Bishwa Road,23.8212083,90.4195365
Jabale Noor Paribahan,11,Airport,23.8602996,90.39876
Jabale Noor Paribahan,12,Jashimuddin (Uttara),23.8608721,90.4004138
Jabale Noor Paribahan,13,Rajlakshmi House Building,23.8644797,90.4002124
Jabale Noor Paribahan,14,Abdullahpur,23.5542881,90.473867
Jabale Noor Paribahan,1,Gabtoli,23.6324042,90.48826063
Jabale Noor Paribahan,2,Mirpur 1,23.801924,90.3523456
Jabale Noor Paribahan,3,Mirpur 10,23.8083649,90.3682614
Jabale Noor Paribahan,4,Kalshi,23.8202931,90.3710408
Jabale Noor Paribahan,5,Kuril Flyover,23.82235414,90.42002507
Jabale Noor Paribahan,6,Notun Bazar,23.7982944,90.4239709
Janjabil,1,Gabtoli,23.6324042,90.48826063
Janjabil,2,Beribadh Tin Rastar Moor,23.75684853,90.35617644
Janjabil,3,Rayer Bazar,23.7448424,90.36273371
Janjabil,4,Sikder Medical College,23.7413377,90.3603919
Janjabil,5,Hazaribag,23.7337242,90.3557802
Janjabil,6,Nawabganj,23.6605166,90.1604757
Janjabil,7,Kamrangirchar,23.710395,90.3870137
Janjabil,8,Showari Ghat,23.710865,90.3943553
Janjabil,9,Mitford Ghat,23.7100338,90.4016154
Janjabil,10,Babubazar,23.7125524,90.4031333
Kamal Plus Paribahan,1,Chittagong Road,23.6972599,90.5094673
Kamal Plus Paribahan,2,Sign Board,23.7089323,90.3667608
Kamal Plus Paribahan,3,Matuail,23.7029393,90.463095
Kamal Plus Paribahan,4,Rayerbag,23.6980479,90.457102
Kamal Plus Paribahan,5,Shonir Akhra,23.7036614,90.4508803
Kamal Plus Paribahan,6,Jatrabari,23.7093978,90.433806
Kamal Plus Paribahan,7,Sayedabad,23.7108758,90.4278141
Kamal Plus Paribahan,8,Gulistan,23.7249037,90.4120785
Kamal Plus Paribahan,9,Chankhar Pul,23.7238334,90.4003441
Kamal Plus Paribahan,10,Bakshi Bazar,23.7241348,90.3955397
Kamal Plus Paribahan,11,Azimpur,23.7252946,90.3834641
Kamal Plus Paribahan,12,Nilkhet,23.7329358,90.3860855
Kamal Plus Paribahan,13,New Market,23.73277515,90.3828117
Kamal Plus Paribahan,14,Science Lab,23.7396929,90.3836057
Kamal Plus Paribahan,15,City College,23.7396837,90.3828522
Kamal Plus Paribahan,16,Jigatola,23.7390073,90.3710009
Kamal Plus Paribahan,17,Dhanmondi 15,23.74284215,90.38803923
Kamal Plus Paribahan,18,Star Kabab,23.7475099,90.3702012
Kamal Plus Paribahan,19,Shankar,23.7483109,90.3660743
Kamal Plus Paribahan,20,Mohammadpur,23.7572031,90.3620184
Kamal Plus Paribahan,21,Ghatar Char,23.75728905,90.36129991
kanak,1,Mirpur 1,23.801924,90.3523456
kanak,2,Sony Cinema Hall,23.8004874,90.3553934
kanak,3,Mirpur 2,23.8063402,90.35702594
kanak,4,Mirpur 10,23.8083649,90.3682614
kanak,5,Mirpur 11,23.8202931,90.3710408
kanak,6,Purobi,23.8138963,90.4240396
kanak,7,Kalshi,23.8202931,90.3710408
kanak,8,ECB Square,23.82257685,90.39343328
kanak,9,MES,23.9161376,90.2607105
kanak,10,Shewra,23.81799371,90.41360546
kanak,11,Kuril Bishwa Road,23.8212083,90.4195365
kanak,12,Khilkhet,23.8351324,90.43511207
kanak,13,Airport Jashimuddin (Uttara),23.8600545,90.3910108
kanak,14,Rajlakshmi,23.8644797,90.4002124
kanak,15,Azampur,23.8665496,90.4100105
kanak,16,House Building,23.8748268,90.4006897
kanak,17,Abdulla,23.7967933,90.3771447
Khajababa,1,Jatrabari,23.7093978,90.433806
Khajababa,2,Sayedabad,23.7108758,90.4278141
Khajababa,3,Gulistan,23.7249037,90.4120785
Khajababa,4,GPO,23.7289296,90.41140102
Khajababa,5,Paltan,23.7313082,90.4120882
Khajababa,6,Press Club,22.967864,89.8176179
Khajababa,7,High Court,23.7305,90.4034
Khajababa,8,Matsya Bhaban,23.73418399,90.40403594
Khajababa,9,Shahbag,23.7401951,90.3901161
Khajababa,10,Bangla Motor,23.7458397,90.3949387
Khajababa,11,Kawran Bazar,23.7514308,90.3948605
Khajababa,12,Farmgate,23.7590394,90.3871113
Khajababa,13,Khamar Bari,23.7591274,90.383882
Khajababa,14,Agargaon,23.7784275,90.3800503
Khajababa,15,Taltola,23.7512986,90.4244569
Khajababa,16,Shewrapara,23.7909631,90.3755087
Khajababa,17,Kazipara,23.7992408,90.3719878
Khajababa,18,Mirpur 10,23.8083649,90.3682614
Khajababa,19,Mirpur 11,23.8202931,90.3710408
Khajababa,20,Purobi,23.8138963,90.4240396
Khajababa,21,Pallabi,23.8261574,90.3641863
Khajababa,22,Mirpur 12,23.82510435,90.37067194
Kironmala Paribahan,1,Mirpur National Zoo,23.8123422,90.34693977
Kironmala Paribahan,2,Mirpur 1,23.801924,90.3523456
Kironmala Paribahan,3,Sony Cinema Hall,23.8004874,90.3553934
Kironmala Paribahan,4,Rupnagar,23.7153887,90.3777396
Kironmala Paribahan,5,Birulia,23.8501655,90.3339337
Kironmala Paribahan,6,Ashulia,23.8969898,90.3289577
Kironmala Paribahan,7,Zirabo,23.90848403,90.29356844
Kironmala Paribahan,8,Narshinghapur,23.94330499,90.31134372
Kironmala Paribahan,9,Sura Bari,23.9628511,90.3168561
Kironmala Paribahan,10,Kashimpur,23.9879493,90.3171133
Kironmala Paribahan,11,Jarun,23.99449606,90.32163438
Kironmala Paribahan,12,Konabari,24.01083,90.320936
Labbayek,1,Savar,23.8477,90.2587
Labbayek,2,Hemayetpur,23.7931994,90.2714229
Labbayek,3,Amin Bazar,23.7896155,90.3240987
Labbayek,4,Gabtoli,23.6324042,90.48826063
Labbayek,5,Technical,24.15329785,90.67259393
Labbayek,6,Kallyanpur,23.7806848,90.3613321
Labbayek,7,Shyamoli,23.7775998,90.3601928
Labbayek,8,Shishu Mela,23.773007,90.3678804
Labbayek,9,College Gate,23.7503675,90.4199166
Labbayek,10,Asad Gate,23.7601299,90.3727245
Labbayek,11,Khamar Bari,23.7591274,90.383882
Labbayek,12,Farmgate,23.7590394,90.3871113
Labbayek,13,Kawran Bazar,23.7514308,90.3948605
Labbayek,14,Bangla Motor,23.7458397,90.3949387
Labbayek,15,Mogbazar,23.7543737,90.40959957
Labbayek,16,Mouchak,24.023552,90.292921
Labbayek,17,Malibagh Moor,23.74419188,90.41424554
Labbayek,18,Rajarbag,23.7395964,90.4171128
Labbayek,19,Khilgaon Flyover,23.74375455,90.42416457
Labbayek,20,Bashabo,23.7405474,90.4333478
Labbayek,21,Mugdapara,23.7291223,90.4335651
Labbayek,22,Manik Nagar,23.7228244,90.4314822
Labbayek,23,Golapbag Chourasta,23.7176698,90.4293125
Labbayek,24,Sayedabad,23.7108758,90.4278141
Labbayek,25,Janapath Moor,23.71291763,90.42857405
Labbayek,26,Jatrabari,23.7093978,90.433806
Labbayek,27,Kazla,24.36459655,88.6323494
Labbayek,28,Shonir Akhra,23.7036614,90.4508803
Labbayek,29,Rayerbag,23.6980479,90.457102
Labbayek,30,Matuail,23.7029393,90.463095
Labbayek,31,Sign Board,23.7089323,90.3667608
Lal Sabuj,1,Nandan Park,24.0300592,90.239812
Lal Sabuj,2,Zirani Bazar,23.9938043,90.2551426
Lal Sabuj,3,Baipayl,23.9380015,90.270064
Lal Sabuj,4,Nobinagar,23.9123657,90.2605169
Lal Sabuj,5,Savar,23.8477,90.2587
Lal Sabuj,6,Hemayetpur,23.7931994,90.2714229
Lal Sabuj,7,Amin Bazar,23.7896155,90.3240987
Lal Sabuj,8,Gabtoli,23.6324042,90.48826063
Lal Sabuj,9,Technical,24.15329785,90.67259393
Lal Sabuj,10,Kallyanpur,23.7806848,90.3613321
Lal Sabuj,11,Shyamoli,23.7775998,90.3601928
Lal Sabuj,12,Shishu Mela,23.773007,90.3678804
Lal Sabuj,13,College Gate,23.7503675,90.4199166
Lal Sabuj,14,Asad Gate,23.7601299,90.3727245
Lal Sabuj,15,Khamar Bari,23.7591274,90.383882
Lal Sabuj,16,Farmgate,23.7590394,90.3871113
Lal Sabuj,17,Kawran Bazar,23.7514308,90.3948605
Lal Sabuj,18,Bangla Motor,23.7458397,90.3949387
Lal Sabuj,19,Shahbag,23.7401951,90.3901161
Lal Sabuj,20,High Court,23.7305,90.4034
Lal Sabuj,21,Press Club,22.967864,89.8176179
Lal Sabuj,22,Paltan,23.7313082,90.4120882
Lal Sabuj,23,GPO,23.7289296,90.41140102
Lal Sabuj,24,Gulistan,23.7249037,90.4120785
Lal Sabuj,25,Motijheel,23.7272598,90.4211957
Lams Paribahan,1,Mirpur 12,23.82510435,90.37067194
Lams Paribahan,2,Pallabi,23.8261574,90.3641863
Lams Paribahan,3,Purobi,23.8138963,90.4240396
Lams Paribahan,4,Mirpur 11,23.8202931,90.3710408
Lams Paribahan,5,Mirpur 1,23.801924,90.3523456
Lams Paribahan,6,Kazipara,23.7992408,90.3719878
Lams Paribahan,7,Shewrapara,23.7909631,90.3755087
Lams Paribahan,8,Taltola,23.7512986,90.4244569
Lams Paribahan,9,Agargaon,23.7784275,90.3800503
Lams Paribahan,10,Bijoy Sarani,23.7663936,90.3830971
Lams Paribahan,11,Farmgate,23.7590394,90.3871113
Lams Paribahan,12,Kawran Bazar,23.7514308,90.3948605
Lams Paribahan,13,Bangla Motor,23.7458397,90.3949387
Lams Paribahan,14,Shahbag,23.7401951,90.3901161
Lams Paribahan,15,Matsya Bhaban,23.73418399,90.40403594
Lams Paribahan,16,High Court,23.7305,90.4034
Lams Paribahan,17,Press Club,22.967864,89.8176179
Lams Paribahan,18,Paltan,23.7313082,90.4120882
Lams Paribahan,19,Dainik Bangla Moor,23.7301345,90.4152482
Lams Paribahan,20,Motijheel,23.7272598,90.4211957
Malancha,1,Mohammadpur,23.7572031,90.3620184
Malancha,2,Shankar,23.7483109,90.3660743
Malancha,3,Star Kabab,23.7475099,90.3702012
Malancha,4,Dhanmondi 15,23.74284215,90.38803923
Malancha,5,Jigatola,23.7390073,90.3710009
Malancha,6,City College,23.7396837,90.3828522
Malancha,7,Science Lab,23.7396929,90.3836057
Malancha,8,Bata Signal,23.7390795,90.3886771
Malancha,9,Shahbag,23.7401951,90.3901161
Malancha,10,Matsya Bhaban,23.73418399,90.40403594
Malancha,11,High Court,23.7305,90.4034
Malancha,12,Press Club,22.967864,89.8176179
Malancha,13,Paltan,23.7313082,90.4120882
Malancha,14,GPO,23.7289296,90.41140102
Malancha,15,Gulistan,23.7249037,90.4120785
Malancha,16,Dayaganj,23.7104417,90.4246393
Malancha,17,Dhupkhola,23.7063077,90.4219302
Manjil Express,1,Chittagong Road,23.6972599,90.5094673
Manjil Express,2,Sign Board,23.7089323,90.3667608
Manjil Express,3,Matuail,23.7029393,90.463095
Manjil Express,4,Rayerbag,23.6980479,90.457102
Manjil Express,5,Shonir Akhra,23.7036614,90.4508803
Manjil Express,6,Jatrabari,23.7093978,90.433806
Manjil Express,7,Sayedabad,23.7108758,90.4278141
Manjil Express,8,Gulistan,23.7249037,90.4120785
Manjil Express,9,GPO,23.7289296,90.41140102
Manjil Express,10,Paltan,23.7313082,90.4120882
Manjil Express,11,Kakrail,23.7385398,90.4071475
Manjil Express,12,Malibagh Moor,23.74419188,90.41424554
Manjil Express,13,Mouchak,24.023552,90.292921
Manjil Express,14,Mogbazar,23.7543737,90.40959957
Manjil Express,15,Satrasta,23.75746115,90.39242949
Manjil Express,16,Nabisco,23.7692591,90.4012227
Manjil Express,17,Mohakhali,23.7799893,90.40832417
Manjil Express,18,Chairman Bari,23.71096925,90.41095483
Manjil Express,19,Banani,23.790321,90.4076959
Manjil Express,20,Kakali,23.820295,90.3682928
Manjil Express,21,Staff Road,23.8127577,90.4016567
Manjil Express,22,MES,23.9161376,90.2607105
Manjil Express,23,Shewra,23.81799371,90.41360546
Manjil Express,24,Kuril Bishwa Road,23.8212083,90.4195365
Manjil Express,25,Khilkhet,23.8351324,90.43511207
Manjil Express,26,Airport,23.8602996,90.39876
Manjil Express,27,Jashimuddin (Uttara),23.8608721,90.4004138
Manjil Express,28,Rajlakshmi,23.8644797,90.4002124
Manjil Express,29,Azampur,23.8665496,90.4100105
Manjil Express,30,House Building,23.8748268,90.4006897
Manjil Express,31,Abdullahpur,23.5542881,90.473867
Meghla Transport,1,Kalabagan,23.7487244,90.37919898
Meghla Transport,2,Science Lab,23.7396929,90.3836057
Meghla Transport,3,Katabon,23.7387417,90.3910003
Meghla Transport,4,Bata Signal,23.7390795,90.3886771
Meghla Transport,5,Shahbag,23.7401951,90.3901161
Meghla Transport,6,Matsya Bhaban,23.73418399,90.40403594
Meghla Transport,7,High Court,23.7305,90.4034
Meghla Transport,8,Press Club,22.967864,89.8176179
Meghla Transport,9,Paltan,23.7313082,90.4120882
Meghla Transport,10,GPO,23.7289296,90.41140102
Meghla Transport,11,Gulistan,23.7249037,90.4120785
